tarball,package_name,package_version,entropy_average,entropy_std_dev,Sensitive Information Access,System Resources and Network Access,Cryptography and Encoding APIs,Dynamic Code Execution,Package Installation Risk
2024-12-15-32red-checkout-v999.9.9.zip,2024-12-15-32red-checkout-v999.9.9,,4.929542871209034,0.4322824188151183,0,1,0,0,0
2024-12-15-32red-cloud-v999.9.9.zip,2024-12-15-32red-cloud-v999.9.9,,4.919933962337904,0.44873400649720274,0,1,0,0,0
2024-12-15-32red-connect-v999.9.9.zip,2024-12-15-32red-connect-v999.9.9,,4.907279410713392,0.4454863703082755,0,1,0,0,0
2024-12-15-32red-database-v999.9.9.zip,2024-12-15-32red-database-v999.9.9,,4.909018395684215,0.42882674512276503,0,1,0,0,0
2025-01-08-3cx-call-control-apps-v1.0.0.zip,2025-01-08-3cx-call-control-apps-v1.0.0,,4.9175422201857755,0.4359946729821528,1,1,0,0,0
2024-12-19-4m-clean-shopify-app-v9.0.0.zip,2024-12-19-4m-clean-shopify-app-v9.0.0,,4.754785032083273,0.42606212946231126,1,0,0,0,0
2024-12-19-4m-clean-shopify-app-v9.0.1.zip,2024-12-19-4m-clean-shopify-app-v9.0.1,,4.713536005637858,0.3777105665587765,1,0,0,0,0
2024-12-20-4m-clean-shopify-app-v9.0.4.zip,2024-12-20-4m-clean-shopify-app-v9.0.4,,4.776225384023024,0.40909196930612945,3,0,0,0,0
2025-02-10-52471254zqdl55-v22.2.2.zip,2025-02-10-52471254zqdl55-v22.2.2,,4.096127046490707,1.6150803036662051,0,0,0,0,0
2024-09-25-@0xengine_meow-v1.2.5.zip,2024-09-25-@0xengine_meow-v1.2.5,,5.163373752974656,0.24841075009626018,4,2,2,0,0
2024-10-08-@0xengine_meow-v1.2.7.zip,2024-10-08-@0xengine_meow-v1.2.7,,5.164011090899723,0.2488399284873005,4,2,2,0,0
2024-09-24-@0xengine_xmlrpc-v1.3.17.zip,2024-09-24-@0xengine_xmlrpc-v1.3.17,,4.826739926142693,0.3496362744295754,7,2,0,0,0
2024-10-08-@0xengine_xmlrpc-v1.3.18.zip,2024-10-08-@0xengine_xmlrpc-v1.3.18,,4.827096971549513,0.350217968893873,7,2,0,0,0
2025-04-10-@0xzyo_confutionrce-v1.0.0.zip,2025-04-10-@0xzyo_confutionrce-v1.0.0,,4.9420731438402274,0.40806602510468126,0,1,0,0,0
2025-05-19-@abb-ux_commonux-web-components-v100.0.0.zip,2025-05-19-@abb-ux_commonux-web-components-v100.0.0,,3.820572506069734,2.2236144444219827,1,1,0,0,0
2025-05-21-@abb-ux_commonux-web-components-v102.0.0.zip,2025-05-21-@abb-ux_commonux-web-components-v102.0.0,,3.8284049645981195,2.2295224472889026,1,1,0,0,0
2025-05-19-@abb-ux_commonux-web-components-v5.0.0.zip,2025-05-19-@abb-ux_commonux-web-components-v5.0.0,,3.787798039010879,2.2035018568118305,0,1,0,0,0
2024-07-11-@abdallaeg_sap_access-v0.0.0.zip,2024-07-11-@abdallaeg_sap_access-v0.0.0,,4.91986317825506,0.4255480398929634,1,1,0,0,0
2025-03-05-@accesshsc_access-forms-engine-v0.999.999.zip,2025-03-05-@accesshsc_access-forms-engine-v0.999.999,,5.076770801191391,0.2513882605734786,0,1,0,0,0
2025-05-19-@act-platform_app-sdk-v99.9.1.zip,2025-05-19-@act-platform_app-sdk-v99.9.1,,5.029039319436522,0.35241956666020663,0,1,1,0,0
2025-05-22-@act-platform_app-sdk-v99.9.2.zip,2025-05-22-@act-platform_app-sdk-v99.9.2,,3.354066064202683,2.4069816427533075,0,0,0,0,0
2024-12-03-@add-wallet-exchange_import-type-v1.0.0.zip,2024-12-03-@add-wallet-exchange_import-type-v1.0.0,,4.8843549762527365,0.41938936835853985,0,1,1,0,0
2024-12-03-@add-wallet-exchange_reset-v1.0.0.zip,2024-12-03-@add-wallet-exchange_reset-v1.0.0,,4.859044209501288,0.4400080423611577,0,1,1,0,0
2024-12-03-@add-wallet-exchange_set-imported-csv-message-v1.0.0.zip,2024-12-03-@add-wallet-exchange_set-imported-csv-message-v1.0.0,,4.881207353882808,0.4145427636597258,0,1,1,0,0
2024-12-03-@add-wallet-exchange_type-api-data-v1.0.0.zip,2024-12-03-@add-wallet-exchange_type-api-data-v1.0.0,,4.873782759193504,0.4168004621605948,0,1,1,0,0
2025-01-27-@adsk-forks_jsonpath-v1.0.0.zip,2025-01-27-@adsk-forks_jsonpath-v1.0.0,,4.956369468020249,0.38842745573673476,0,1,0,0,0
2024-11-08-@afound_common-v10.10.12.zip,2024-11-08-@afound_common-v10.10.12,,4.975596220424769,0.3530167957867768,0,2,0,0,0
2024-12-04-@aftersale_react-eva-v1.1.1.zip,2024-12-04-@aftersale_react-eva-v1.1.1,,4.94315226190463,0.4139363723772906,0,1,0,0,0
2025-05-07-@ai-document-translation_ui-core-v99.9.1.zip,2025-05-07-@ai-document-translation_ui-core-v99.9.1,,5.03012202288071,0.35540017842448013,0,1,1,0,0
2024-12-04-@al-ui_useappinsights-v1.0.1.zip,2024-12-04-@al-ui_useappinsights-v1.0.1,,5.16979181426298,0.44341839656474136,2,0,0,0,0
2024-12-04-@alaska-its_design-tokens-v1.0.1.zip,2024-12-04-@alaska-its_design-tokens-v1.0.1,,5.093634706489071,0.372438231053372,2,0,0,0,0
2024-06-07-@atticuss-sra_test-pkg-x4-v3.2.0.zip,2024-06-07-@atticuss-sra_test-pkg-x4-v3.2.0,,5.1322613815198475,0.3870389173532904,0,1,0,0,0
2024-06-07-@atticuss-sra_test-pkg-x4-v3.2.1.zip,2024-06-07-@atticuss-sra_test-pkg-x4-v3.2.1,,5.151422548259359,0.40463099057138496,0,1,0,0,0
2024-06-07-@atticuss-sra_test-pkg-x4-v3.2.2.zip,2024-06-07-@atticuss-sra_test-pkg-x4-v3.2.2,,4.85015461141787,0.6524516174772456,1,0,1,0,0
2024-06-07-@atticuss-sra_test-pkg-x4-v3.2.3.zip,2024-06-07-@atticuss-sra_test-pkg-x4-v3.2.3,,4.855050938135232,0.6568965584235749,1,0,1,0,0
2024-12-25-@awan_7715_model-viewer-space-opera-v1.1.1.zip,2024-12-25-@awan_7715_model-viewer-space-opera-v1.1.1,,5.143548440002567,0.2737087962234374,0,1,0,0,0
2024-11-23-@ba-ui-toolkit_ba-graphics-v7.1.11.zip,2024-11-23-@ba-ui-toolkit_ba-graphics-v7.1.11,,5.0159042133907,0.46480138181411024,1,1,0,0,0
2024-11-25-@ba-ui-toolkit_ba-graphics-v7.1.12.zip,2024-11-25-@ba-ui-toolkit_ba-graphics-v7.1.12,,5.020435220146222,0.4594992335199034,1,1,0,0,0
2024-11-25-@ba-ui-toolkit_ba-graphics-v7.1.14.zip,2024-11-25-@ba-ui-toolkit_ba-graphics-v7.1.14,,5.020692623943066,0.45983560459508616,1,1,0,0,0
2024-11-27-@ba-ui-toolkit_ba-graphics-v7.1.15.zip,2024-11-27-@ba-ui-toolkit_ba-graphics-v7.1.15,,4.770853281221523,0.6167582631113893,2,1,0,0,0
2024-11-22-@ba-ui-toolkit_ba-graphics-v7.1.2.zip,2024-11-22-@ba-ui-toolkit_ba-graphics-v7.1.2,,4.9856120410594285,0.43606592150540785,0,1,0,0,0
2024-11-22-@ba-ui-toolkit_ba-graphics-v7.1.9.zip,2024-11-22-@ba-ui-toolkit_ba-graphics-v7.1.9,,5.003765369398223,0.4635794440810874,1,1,0,0,0
2024-12-18-@bh-ui_theme-v1.0.0.zip,2024-12-18-@bh-ui_theme-v1.0.0,,5.220584020768353,0.33190229285583817,0,0,0,0,0
2024-12-13-@biovia_amd-loader-v1.0.1.zip,2024-12-13-@biovia_amd-loader-v1.0.1,,5.182239767382553,0.3347352096421359,0,0,0,0,0
2025-03-16-@bmw-fedev_auth-v3.3.7.zip,2025-03-16-@bmw-fedev_auth-v3.3.7,,4.919224443237939,0.39122193598430977,2,1,0,0,0
2025-03-17-@bmw-fedev_auth-v3.3.8.zip,2025-03-17-@bmw-fedev_auth-v3.3.8,,4.939472573787346,0.34461318030813937,3,1,0,0,0
2025-03-16-@bmw-fedev_auth-v3.3.9.zip,2025-03-16-@bmw-fedev_auth-v3.3.9,,5.01058353949627,0.3301609857495296,2,1,0,0,0
2024-11-07-@bytedanc-ad_market-ui-vue2-v89.3.5.zip,2024-11-07-@bytedanc-ad_market-ui-vue2-v89.3.5,,4.843780767619628,0.47618351961742583,0,1,0,0,0
2024-11-07-@bytedanc-ad_mui-react-v89.3.5.zip,2024-11-07-@bytedanc-ad_mui-react-v89.3.5,,4.8213238783264485,0.48552409541257346,0,1,0,0,0
2024-11-07-@bytedanc-ad_mui-vue3-v89.3.5.zip,2024-11-07-@bytedanc-ad_mui-vue3-v89.3.5,,4.8312953216108445,0.48367687250985225,0,1,0,0,0
2024-11-07-@bytedanc-ad_mui-wc-v89.3.5.zip,2024-11-07-@bytedanc-ad_mui-wc-v89.3.5,,4.839450941662617,0.4986661276540444,0,1,0,0,0
2024-11-07-@bytedanc_mona-client-web-v89.3.5.zip,2024-11-07-@bytedanc_mona-client-web-v89.3.5,,4.828211183736773,0.4837577111312986,0,1,0,0,0
2024-11-07-@bytedanc_mona-max-v9.3.5.zip,2024-11-07-@bytedanc_mona-max-v9.3.5,,4.805066271515898,0.4868636615377209,0,1,0,0,0
2025-02-27-@c11-lib-ts_document-handler-v1.0.0.zip,2025-02-27-@c11-lib-ts_document-handler-v1.0.0,,5.134713904409053,0.361863841919682,0,0,0,0,0
2024-11-03-@captivateiq_events-v23.3.9.zip,2024-11-03-@captivateiq_events-v23.3.9,,4.900222051243623,0.45894938155923803,0,2,2,0,0
2024-11-03-@captivateiq_handsontable-ciq-v157.1.5.zip,2024-11-03-@captivateiq_handsontable-ciq-v157.1.5,,4.9200109141356885,0.43691580870518315,0,2,2,0,0
2024-11-03-@captivateiq_random-v1.0.0.zip,2024-11-03-@captivateiq_random-v1.0.0,,4.871692033626013,0.4394215298689064,0,2,2,0,0
2024-10-11-@cawraytestorg_packagetest2-v9.9.9.zip,2024-10-11-@cawraytestorg_packagetest2-v9.9.9,,4.982269556325069,0.34910863903528294,1,1,1,0,0
2024-10-30-@cb-global-design-system-tokens_tailwind-v1.0.21.zip,2024-10-30-@cb-global-design-system-tokens_tailwind-v1.0.21,,5.05813651217369,0.5452518822208563,0,0,1,1,0
2025-01-02-@ccv2_web_automation_golden-v0.1.2.zip,2025-01-02-@ccv2_web_automation_golden-v0.1.2,,5.146998100767749,0.32205578037706023,2,0,0,0,0
2025-05-05-@chat-components_common-v0.0.2.zip,2025-05-05-@chat-components_common-v0.0.2,,4.804546793117997,0.4518404043930276,0,1,0,0,0
2025-05-31-@chatbot-builder_core-v10.1.1.zip,2025-05-31-@chatbot-builder_core-v10.1.1,,4.984337172961789,0.3077324646845317,0,2,0,0,0
2025-05-31-@chatbot-builder_core-v10.1.2.zip,2025-05-31-@chatbot-builder_core-v10.1.2,,5.021887510335649,0.3332439633518666,1,2,0,0,0
2025-05-31-@chatbot-builder_core-v10.1.3.zip,2025-05-31-@chatbot-builder_core-v10.1.3,,5.036427411795795,0.3323954715219492,2,2,0,0,0
2025-01-29-@chkpkit_box-v99.99.89.zip,2025-01-29-@chkpkit_box-v99.99.89,,5.063403165745227,0.4996331156574512,1,1,0,0,0
2025-01-29-@chkpkit_box-v99.99.90.zip,2025-01-29-@chkpkit_box-v99.99.90,,5.065531383368271,0.5000948345342923,1,1,0,0,0
2025-01-27-@chkpkit_box-v99.99.92.zip,2025-01-27-@chkpkit_box-v99.99.92,,5.060074583031493,0.49392033834312304,1,1,0,0,0
2024-10-13-@client-innovation_librct-v0.100.0.zip,2024-10-13-@client-innovation_librct-v0.100.0,,4.743419053672452,0.4706675968890866,0,1,0,0,0
2024-11-06-@common-pattern_components-v8.2.9.zip,2024-11-06-@common-pattern_components-v8.2.9,,4.937618925879872,0.39998396022518534,0,1,0,0,0
2025-03-13-@contraktor-tech_poc_confusion-v99.9.5.zip,2025-03-13-@contraktor-tech_poc_confusion-v99.9.5,,5.322522196730592,0.2634338288388074,0,0,0,0,0
2025-03-13-@contraktor-tech_poc_confusion-v99.9.6.zip,2025-03-13-@contraktor-tech_poc_confusion-v99.9.6,,5.327080353295795,0.2588756722736041,0,0,0,0,0
2025-03-13-@contraktor-tech_poc_confusion-v99.9.7.zip,2025-03-13-@contraktor-tech_poc_confusion-v99.9.7,,5.286549596189728,0.2994064293796721,0,0,0,0,0
2025-03-13-@contraktor-tech_poc_confusion-v99.9.9.zip,2025-03-13-@contraktor-tech_poc_confusion-v99.9.9,,5.248678163014869,0.2501669883479858,0,0,0,0,0
2024-10-13-@copilot-web-widgets_ai-writer-v60.0.0.zip,2024-10-13-@copilot-web-widgets_ai-writer-v60.0.0,,4.8827910813940445,0.3477176713196187,0,1,0,0,0
2024-10-13-@copilot-web-widgets_common-core-sdk-v2.100.0.zip,2024-10-13-@copilot-web-widgets_common-core-sdk-v2.100.0,,4.914028545422387,0.3446117482819914,0,1,0,0,0
2025-05-16-@cyb3rsh4ykh_neondatabase-v6.0.0.zip,2025-05-16-@cyb3rsh4ykh_neondatabase-v6.0.0,,5.002830946535387,0.3853489288429328,0,1,0,0,0
2025-03-06-@dailyapy-rn_rn-push-provisioning-v101.101.101.zip,2025-03-06-@dailyapy-rn_rn-push-provisioning-v101.101.101,,4.7726465445719946,0.42757550470931005,0,0,0,0,0
2025-05-23-@dbtw_mfe-gateway-v99.9.0.zip,2025-05-23-@dbtw_mfe-gateway-v99.9.0,,5.031525722614994,0.3119812860238698,0,1,1,0,0
2025-05-10-@demoability_loadgen-core-v1.0.0.zip,2025-05-10-@demoability_loadgen-core-v1.0.0,,4.954977293597418,0.4195032549439101,1,1,0,0,0
2025-05-19-@demoability_loadgen-core-v1.3.30.zip,2025-05-19-@demoability_loadgen-core-v1.3.30,,4.985693537647646,0.44008457771147413,1,1,0,0,0
2025-03-06-@domons_test-v1.0.0.zip,2025-03-06-@domons_test-v1.0.0,,4.68274868259312,0.5681270261757136,0,0,0,0,0
2025-03-06-@domons_test-v1.999.0.zip,2025-03-06-@domons_test-v1.999.0,,5.025440416669221,0.3901595333783822,1,1,0,0,0
2024-11-07-@douinfe_create-semi-d2c-plugin-v89.3.5.zip,2024-11-07-@douinfe_create-semi-d2c-plugin-v89.3.5,,4.859822457984429,0.4985528089813954,0,1,0,0,0
2024-11-04-@douinfe_create-semi-d2c-plugin-v9.3.5.zip,2024-11-04-@douinfe_create-semi-d2c-plugin-v9.3.5,,4.82605554794528,0.4860854312097748,0,1,0,0,0
2024-11-04-@douinfe_semi-adimation-v9.3.5.zip,2024-11-04-@douinfe_semi-adimation-v9.3.5,,4.789309573701524,0.4870251920463574,0,1,0,0,0
2024-11-04-@douinfe_semi-animation-react-v9.3.5.zip,2024-11-04-@douinfe_semi-animation-react-v9.3.5,,4.792792208503909,0.4808718941134443,0,1,0,0,0
2024-11-04-@douinfe_semi-animation-styled-v9.3.5.zip,2024-11-04-@douinfe_semi-animation-styled-v9.3.5,,4.796746983325379,0.4726140976880223,0,1,0,0,0
2024-11-04-@douinfe_semi-d2c-typings-v9.3.5.zip,2024-11-04-@douinfe_semi-d2c-typings-v9.3.5,,4.821634713081985,0.4857375978455606,0,1,0,0,0
2024-11-05-@douinfe_semi-foundation-v9.3.5.zip,2024-11-05-@douinfe_semi-foundation-v9.3.5,,4.7964143914404955,0.4906018016686561,0,1,0,0,0
2024-11-05-@douinfe_semi-icons-v9.3.5.zip,2024-11-05-@douinfe_semi-icons-v9.3.5,,4.789698753763742,0.49828503240766253,0,1,0,0,0
2024-11-05-@douinfe_semi-illustrations-v9.3.5.zip,2024-11-05-@douinfe_semi-illustrations-v9.3.5,,4.791720378401126,0.48526202772812554,0,1,0,0,0
2024-11-05-@douinfe_semi-theme-default-v9.3.5.zip,2024-11-05-@douinfe_semi-theme-default-v9.3.5,,4.800817482992418,0.48040812674299305,0,1,0,0,0
2024-11-05-@douinfe_semi-ui-v9.3.5.zip,2024-11-05-@douinfe_semi-ui-v9.3.5,,4.7887108706965416,0.495246746829752,0,1,0,0,0
2024-09-11-@dp-bpsc-tiktok_ranking-v1.0.0.zip,2024-09-11-@dp-bpsc-tiktok_ranking-v1.0.0,,4.88718877516187,0.4165068791272899,0,1,1,0,0
2024-12-18-@dz-lib_dz-cli-v1.0.0.zip,2024-12-18-@dz-lib_dz-cli-v1.0.0,,5.215048106297262,0.3467125580166619,0,0,0,0,0
2025-03-28-@dz-lib_dz-cli-v1.2.3.zip,2025-03-28-@dz-lib_dz-cli-v1.2.3,,5.108858324935689,0.5099297841201045,0,0,0,0,0
2024-12-18-@dz-lib_icon-v1.0.0.zip,2024-12-18-@dz-lib_icon-v1.0.0,,5.208876774131698,0.3591298837861583,0,0,0,0,0
2025-05-01-@ebay-business-components_marko-rum-v99.9.1.zip,2025-05-01-@ebay-business-components_marko-rum-v99.9.1,,5.0590461218225045,0.35098871447273383,0,1,1,0,0
2025-05-11-@elementor-editor-github-actions_utils-v1.0.0.zip,2025-05-11-@elementor-editor-github-actions_utils-v1.0.0,,5.094618163095727,0.41020077843424213,1,1,0,0,0
2024-09-23-@energysolutions_mylib-v99.9.9.zip,2024-09-23-@energysolutions_mylib-v99.9.9,,5.0378354558158405,0.43132950702453826,1,1,1,0,0
2024-09-28-@energysolutions_mylib-v999999999.999999.999999.zip,2024-09-28-@energysolutions_mylib-v999999999.999999.999999,,4.982021474211443,0.4253148525844974,1,1,1,0,0
2024-12-19-@equis_core-v99.99.101.zip,2024-12-19-@equis_core-v99.99.101,,4.944414616210417,0.42668649397996994,0,1,0,0,0
2025-03-26-@esxp_platform-components-lib-ui-v1.7.11.zip,2025-03-26-@esxp_platform-components-lib-ui-v1.7.11,,5.2330585898355295,0.2786849020751543,2,0,0,0,0
2025-03-26-@esxp_platform-components-lib-ui-v1.7.12.zip,2025-03-26-@esxp_platform-components-lib-ui-v1.7.12,,5.246099545913426,0.2814121247799739,2,0,0,0,0
2025-03-26-@esxp_platform-components-lib-ui-v1.7.16.zip,2025-03-26-@esxp_platform-components-lib-ui-v1.7.16,,5.137789809058978,0.40716818844804514,2,0,0,0,0
2025-03-26-@esxp_platform-components-lib-ui-v1.7.18.zip,2025-03-26-@esxp_platform-components-lib-ui-v1.7.18,,5.037834014613925,0.43295080769335903,1,1,1,0,0
2025-03-26-@esxp_platform-components-lib-ui-v1.7.19.zip,2025-03-26-@esxp_platform-components-lib-ui-v1.7.19,,4.955537512091418,0.44644000038601606,1,1,0,0,0
2025-03-28-@esxp_platform-components-lib-ui-v1.7.22.zip,2025-03-28-@esxp_platform-components-lib-ui-v1.7.22,,5.41522619451003,1.109375980308438,2,1,0,0,0
confused_0.5_linux_amd64.tar.gz,confused_0.5_linux_amd64,,5.124958319298998,0.674046840996982,1,0,0,0,0
2025-03-28-@esxp_platform-components-lib-ui-v1.7.23.zip,2025-03-28-@esxp_platform-components-lib-ui-v1.7.23,,5.543881655269253,1.1310151104345396,2,0,0,0,0
confused_0.5_linux_amd64.tar.gz,confused_0.5_linux_amd64,,5.124958319298998,0.674046840996982,1,0,0,0,0
2025-04-01-@esxp_platform-components-lib-ui-v1.7.25.zip,2025-04-01-@esxp_platform-components-lib-ui-v1.7.25,,5.399687506281632,1.1214988848016472,2,1,0,0,0
confused_0.5_linux_amd64.tar.gz,confused_0.5_linux_amd64,,5.124958319298998,0.674046840996982,1,0,0,0,0
2025-06-10-@evg-ui_lib-v99.9.0.zip,2025-06-10-@evg-ui_lib-v99.9.0,,5.011958810170054,0.36418327895985647,0,1,1,0,0
2025-05-04-@farabyabdulla54_wwframework-v6.0.0.zip,2025-05-04-@farabyabdulla54_wwframework-v6.0.0,,4.508488951344833,0.9534511434077467,0,1,0,0,0
2025-05-23-@fff-web_fff-utilities-v99.9.0.zip,2025-05-23-@fff-web_fff-utilities-v99.9.0,,5.039589461676693,0.3268043841961047,0,1,1,0,0
2025-03-27-@financials2_ui-components-v1.2.32.zip,2025-03-27-@financials2_ui-components-v1.2.32,,4.9293109335018634,0.30058799295948696,0,2,0,0,0
2025-03-03-@financials_using-dep-conf-v1.0.0.zip,2025-03-03-@financials_using-dep-conf-v1.0.0,,5.27649872313933,0.25859167621170087,0,0,0,0,0
2025-05-07-@flcore_login-v99.9.1.zip,2025-05-07-@flcore_login-v99.9.1,,5.031638567156409,0.38773150213977975,0,1,1,0,0
2025-03-17-@flutterfire_source-api-reference-v1.0.0.zip,2025-03-17-@flutterfire_source-api-reference-v1.0.0,,4.898198833209364,0.42972081168319387,0,1,1,0,0
2025-03-17-@flutterfire_source-api-reference-v1.0.3.zip,2025-03-17-@flutterfire_source-api-reference-v1.0.3,,4.936772484832361,0.44818837570964504,0,1,1,0,0
2025-03-17-@flutterfire_source-versions-v1.0.3.zip,2025-03-17-@flutterfire_source-versions-v1.0.3,,4.907755386890781,0.42296661869877117,0,1,1,0,0
2025-05-26-@fmr-pr103625_apex-core-v1.999.0.zip,2025-05-26-@fmr-pr103625_apex-core-v1.999.0,,5.059156519087847,0.3559847740915707,1,1,0,0,0
2025-05-26-@fmr-pr103625_apex-core-v1.999.1.zip,2025-05-26-@fmr-pr103625_apex-core-v1.999.1,,5.029074764023291,0.3252480487353902,1,1,0,0,0
2025-05-26-@fmr-pr103625_apex-core-v1.999.2.zip,2025-05-26-@fmr-pr103625_apex-core-v1.999.2,,5.02029009840382,0.34068275362214273,0,1,0,0,0
2025-05-23-@fms-common-biz_basic-react-v99.9.0.zip,2025-05-23-@fms-common-biz_basic-react-v99.9.0,,5.03200589272304,0.31418262499157196,0,1,1,0,0
2025-05-30-@fronteg_react-v99.9.0.zip,2025-05-30-@fronteg_react-v99.9.0,,5.016571454626781,0.3370231357864992,0,1,1,0,0
2025-01-03-@g.genie_api-demo-sample-lib4-v0.3.0.zip,2025-01-03-@g.genie_api-demo-sample-lib4-v0.3.0,,5.017963047152095,0.38646764206456,0,1,0,0,0
2025-05-23-@galaxy-nft_frontend-v99.9.0.zip,2025-05-23-@galaxy-nft_frontend-v99.9.0,,5.034219359677551,0.3221753025428773,0,1,1,0,0
2025-04-29-@gfgtech_ui-v99.9.1.zip,2025-04-29-@gfgtech_ui-v99.9.1,,5.049858433680874,0.3705891766485822,0,1,1,0,0
2025-06-07-@gluestack-ui_utils-v0.1.16.zip,2025-06-07-@gluestack-ui_utils-v0.1.16,,4.546561780404902,0.36103222144989344,0,0,0,0,0
2025-06-07-@gluestack-ui_utils-v0.1.17.zip,2025-06-07-@gluestack-ui_utils-v0.1.17,,4.726883052311762,0.3272271894042655,0,0,0,0,0
2024-12-19-@goldenfront_core-v99.99.101.zip,2024-12-19-@goldenfront_core-v99.99.101,,4.969899702024356,0.44771442181670734,0,1,0,0,0
2024-09-03-@google-research_retvecjs-v100.99.99.zip,2024-09-03-@google-research_retvecjs-v100.99.99,,5.152603622250262,0.29703623777624566,0,1,1,0,0
2024-09-03-@google-research_retvecjs-v100.999.99.zip,2024-09-03-@google-research_retvecjs-v100.999.99,,5.132286965120759,0.3250090469569378,0,1,1,0,0
2025-04-09-@harvest-finance_harvest-strategy-arbitrum-v1.0.1.zip,2025-04-09-@harvest-finance_harvest-strategy-arbitrum-v1.0.1,,4.981913989402859,0.22733103552912395,49,1,0,0,0
2025-04-09-@harvest-finance_harvest-strategy-polygon-v1.0.0.zip,2025-04-09-@harvest-finance_harvest-strategy-polygon-v1.0.0,,5.06023936723104,0.22076432818778485,202,1,0,0,0
2024-12-09-@haysee_v5.2-v9.0.0.zip,2024-12-09-@haysee_v5.2-v9.0.0,,4.987282405101947,0.4051417801742154,0,1,0,0,0
2025-05-28-@hd-base_atoms-v99.0.0.zip,2025-05-28-@hd-base_atoms-v99.0.0,,5.002677432336796,0.43875077923525496,0,1,0,0,0
2024-07-25-@hi.editor_core-v0.2.0-alpha.0.zip,2024-07-25-@hi.editor_core-v0.2.0-alpha.0,,5.15043609036854,0.3573956088211303,0,0,0,0,0
2024-07-25-@hi.editor_core-v0.2.1-alpha.0.zip,2024-07-25-@hi.editor_core-v0.2.1-alpha.0,,5.14434075231593,0.3645539871097365,0,0,0,0,0
2024-12-18-@hi.editor_core-v0.2.2-alpha.1.zip,2024-12-18-@hi.editor_core-v0.2.2-alpha.1,,5.296828491959339,0.22172444192943752,0,0,0,0,0
2024-07-25-@hisdk_mail-mac-v0.2.0-alpha.0.zip,2024-07-25-@hisdk_mail-mac-v0.2.0-alpha.0,,5.173958622153189,0.31608565207764716,0,0,0,0,0
